1.261619 896420565299.000000 0.006937	1.258562	2.000000	0.367234	1.632766 1.469903	1.532089	0.355000	1.177089	1.107032	-1.285575	-0.094000	-1.191575	0.979586	-10180.216746
1.268580 896420579730.000000 0.006946	1.265506	2.000000	0.367234	1.632766 1.484254	1.532089	0.355000	1.177089	1.117378	-1.285575	-0.094000	-1.191575	0.990059	-10180.216746
1.275332 896420593572.000000 0.006663	1.272167	2.000000	0.367234	1.632766 1.498094	1.532089	0.355000	1.177089	1.127355	-1.285575	-0.094000	-1.191575	1.000159	-10180.216746
1.282054 896420607770.000000 0.006833	1.278998	2.000000	0.367234	1.632766 1.512364	1.532089	0.355000	1.177089	1.137643	-1.285575	-0.094000	-1.191575	1.010573	-10180.216746
1.288657 896420621544.000000 0.006630	1.285627	2.000000	0.367234	1.632766 1.526281	1.532089	0.355000	1.177089	1.147676	-1.285575	-0.094000	-1.191575	1.020730	-10180.216746
1.295246 896420635199.000000 0.006573	1.292197	2.000000	0.367234	1.632766 1.540148	1.532089	0.355000	1.177089	1.157673	-1.285575	-0.094000	-1.191575	1.030850	-10180.216746
1.301884 896420648841.000000 0.006566	1.298761	2.000000	0.367234	1.632766 1.554071	1.532089	0.355000	1.177089	1.167710	-1.285575	-0.094000	-1.191575	1.041011	-10180.216746
1.308397 896420662632.000000 0.006638	1.305398	2.000000	0.367234	1.632766 1.568220	1.532089	0.355000	1.177089	1.177910	-1.285575	-0.094000	-1.191575	1.051337	-10180.216746
1.314786 896420676000.000000 0.006434	1.311831	2.000000	0.367234	1.632766 1.582002	1.532089	0.355000	1.177089	1.187846	-1.285575	-0.094000	-1.191575	1.061395	-10180.216746
1.321732 896420689909.000000 0.006695	1.318524	2.000000	0.367234	1.632766 1.596415	1.532089	0.355000	1.177089	1.198236	-1.285575	-0.094000	-1.191575	1.071913	-10180.216746
1.328315 896420704061.000000 0.006811	1.325333	2.000000	0.367234	1.632766 1.611154	1.532089	0.355000	1.177089	1.208862	-1.285575	-0.094000	-1.191575	1.082670	-10180.216746
1.334906 896420717707.000000 0.006568	1.331900	2.000000	0.367234	1.632766 1.625438	1.532089	0.355000	1.177089	1.219160	-1.285575	-0.094000	-1.191575	1.093094	-10180.216746
1.342325 896420731264.000000 0.006525	1.338424	2.000000	0.427056	1.572944 1.639176	1.532089	0.411000	1.121089	1.228951	-1.285575	-0.116000	-1.169575	1.103309	-1992.220776
1.349233 896420747408.000000 0.007770	1.346191	2.000000	0.427056	1.572944 1.655628	1.532089	0.411000	1.121089	1.240677	-1.285575	-0.116000	-1.169575	1.115542	-1992.220776
1.356040 896420761317.000000 0.006694	1.352884	2.000000	0.427056	1.572944 1.669874	1.532089	0.411000	1.121089	1.250831	-1.285575	-0.116000	-1.169575	1.126134	-1992.220776
1.362554 896420775066.000000 0.006617	1.359500	2.000000	0.427056	1.572944 1.684024	1.532089	0.411000	1.121089	1.260916	-1.285575	-0.116000	-1.169575	1.136656	-1992.220776
1.369263 896420789010.000000 0.006712	1.366210	2.000000	0.427056	1.572944 1.698448	1.532089	0.411000	1.121089	1.271196	-1.285575	-0.116000	-1.169575	1.147381	-1992.220776
1.376036 896420802966.000000 0.006717	1.372926	2.000000	0.427056	1.572944 1.712954	1.532089	0.411000	1.121089	1.281535	-1.285575	-0.116000	-1.169575	1.158167	-1992.220776
1.382699 896420816637.000000 0.006580	1.379504	2.000000	0.427056	1.572944 1.727233	1.532089	0.411000	1.121089	1.291712	-1.285575	-0.116000	-1.169575	1.168784	-1992.220776
1.389439 896420830634.000000 0.006738	1.386240	2.000000	0.427056	1.572944 1.741924	1.532089	0.411000	1.121089	1.302183	-1.285575	-0.116000	-1.169575	1.179708	-1992.220776
1.396110 896420844812.000000 0.006824	1.393061	2.000000	0.427056	1.572944 1.756876	1.532089	0.411000	1.121089	1.312840	-1.285575	-0.116000	-1.169575	1.190826	-1992.220776
1.402575 896420858441.000000 0.006560	1.399620	2.000000	0.427056	1.572944 1.771318	1.532089	0.411000	1.121089	1.323134	-1.285575	-0.116000	-1.169575	1.201564	-1992.220776
1.409396 896420872233.000000 0.006638	1.406256	2.000000	0.427056	1.572944 1.786002	1.532089	0.411000	1.121089	1.333599	-1.285575	-0.116000	-1.169575	1.212482	-1992.220776
1.416232 896420886445.000000 0.006841	1.413096	2.000000	0.427056	1.572944 1.801207	1.532089	0.411000	1.121089	1.344436	-1.285575	-0.116000	-1.169575	1.223789	-1992.220776
1.423370 896420901019.000000 0.007015	1.420109	2.000000	0.427056	1.572944 1.816878	1.532089	0.411000	1.121089	1.355605	-1.285575	-0.116000	-1.169575	1.235440	-1992.220776
1.430011 896420915100.000000 0.006778	1.426884	2.000000	0.427056	1.572944 1.832090	1.532089	0.411000	1.121089	1.366447	-1.285575	-0.116000	-1.169575	1.246751	-1992.220776
1.436940 896420928997.000000 0.006689	1.433571	2.000000	0.487155	1.512845 1.846597	1.532089	0.466000	1.066089	1.376670	-1.285575	-0.142000	-1.143575	1.257717	-1992.220776
1.444694 896420945177.000000 0.007788	1.441357	2.000000	0.487155	1.512845 1.863578	1.532089	0.466000	1.066089	1.388637	-1.285575	-0.142000	-1.143575	1.270554	-31091.588111
1.451686 896420960170.000000 0.007216	1.448571	2.000000	0.487155	1.512845 1.879392	1.532089	0.466000	1.066089	1.399781	-1.285575	-0.142000	-1.143575	1.282508	-31091.588111
1.458306 896420974225.000000 0.006765	1.455334	2.000000	0.487155	1.512845 1.894287	1.532089	0.466000	1.066089	1.410277	-1.285575	-0.142000	-1.143575	1.293767	-31091.588111
1.464755 896420987863.000000 0.006564	1.461896	2.000000	0.487155	1.512845 1.908804	1.532089	0.466000	1.066089	1.420507	-1.285575	-0.142000	-1.143575	1.304740	-31091.588111
1.471275 896421001041.000000 0.006343	1.468238	2.000000	0.487155	1.512845 1.922893	1.532089	0.466000	1.066089	1.430436	-1.285575	-0.142000	-1.143575	1.315391	-31091.588111
1.477815 896421014904.000000 0.006672	1.474908	2.000000	0.487155	1.512845 1.937781	1.532089	0.466000	1.066089	1.440927	-1.285575	-0.142000	-1.143575	1.326645	-31091.588111
1.485032 896421028387.000000 0.006490	1.481397	2.000000	0.487155	1.512845 1.952326	1.532089	0.466000	1.066089	1.451176	-1.285575	-0.142000	-1.143575	1.337639	-31091.588111
1.491711 896421043268.000000 0.007163	1.488557	2.000000	0.487155	1.512845 1.968455	1.532089	0.466000	1.066089	1.462543	-1.285575	-0.142000	-1.143575	1.349832	-31091.588111
1.498176 896421057250.000000 0.006730	1.495286	2.000000	0.487155	1.512845 1.983679	1.532089	0.466000	1.066089	1.473271	-1.285575	-0.142000	-1.143575	1.361340	-31091.588111
1.504616 896421070615.000000 0.006433	1.501716	2.000000	0.487155	1.512845 1.998294	1.532089	0.466000	1.066089	1.483570	-1.285575	-0.142000	-1.143575	1.372387	-31091.588111
1.511237 896421083941.000000 0.006414	1.508128	2.000000	0.487155	1.512845 2.012929	1.532089	0.466000	1.066089	1.493883	-1.285575	-0.142000	-1.143575	1.383450	-31091.588111
1.517870 896421098042.000000 0.006787	1.514914	2.000000	0.487155	1.512845 2.028484	1.532089	0.466000	1.066089	1.504845	-1.285575	-0.142000	-1.143575	1.395208	-31091.588111
1.524693 896421111527.000000 0.006491	1.521403	2.000000	0.487155	1.512845 2.043425	1.532089	0.466000	1.066089	1.515373	-1.285575	-0.142000	-1.143575	1.406502	-31091.588111
1.531618 896421126620.000000 0.007265	1.528666	2.000000	0.487155	1.512845 2.060225	1.532089	0.466000	1.066089	1.527212	-1.285575	-0.142000	-1.143575	1.419201	-31091.588111
1.539121 896421140659.000000 0.006757	1.535421	2.000000	0.547812	1.452188 2.075292	1.532089	0.523000	1.009089	1.537682	-1.285575	-0.163000	-1.122575	1.430848	-5587.808818
1.546137 896421156462.000000 0.007606	1.543026	2.000000	0.547812	1.452188 2.092336	1.532089	0.523000	1.009089	1.549525	-1.285575	-0.163000	-1.122575	1.444024	-5587.808818
1.552734 896421170452.000000 0.006733	1.549757	2.000000	0.547812	1.452188 2.107489	1.532089	0.523000	1.009089	1.560055	-1.285575	-0.163000	-1.122575	1.455738	-5587.808818
1.559366 896421183980.000000 0.006511	1.556266	2.000000	0.547812	1.452188 2.122205	1.532089	0.523000	1.009089	1.570281	-1.285575	-0.163000	-1.122575	1.467113	-5587.808818
1.566004 896421197776.000000 0.006640	1.562905	2.000000	0.547812	1.452188 2.137277	1.532089	0.523000	1.009089	1.580753	-1.285575	-0.163000	-1.122575	1.478764	-5587.808818
1.572494 896421211574.000000 0.006641	1.569544	2.000000	0.547812	1.452188 2.152414	1.532089	0.523000	1.009089	1.591272	-1.285575	-0.163000	-1.122575	1.490466	-5587.808818
1.579104 896421225455.000000 0.006681	1.576224	2.000000	0.547812	1.452188 2.167708	1.532089	0.523000	1.009089	1.601899	-1.285575	-0.163000	-1.122575	1.502288	-5587.808818
1.585607 896421238848.000000 0.006447	1.582668	2.000000	0.547812	1.452188 2.182524	1.532089	0.523000	1.009089	1.612195	-1.285575	-0.163000	-1.122575	1.513741	-5587.808818
1.592326 896421252671.000000 0.006653	1.589321	2.000000	0.547812	1.452188 2.197880	1.532089	0.523000	1.009089	1.622865	-1.285575	-0.163000	-1.122575	1.525612	-5587.808818
1.598831 896421266353.000000 0.006586	1.595903	2.000000	0.547812	1.452188 2.213142	1.532089	0.523000	1.009089	1.633471	-1.285575	-0.163000	-1.122575	1.537410	-5587.808818
1.605162 896421279656.000000 0.006403	1.602305	2.000000	0.547812	1.452188 2.228041	1.532089	0.523000	1.009089	1.643823	-1.285575	-0.163000	-1.122575	1.548927	-5587.808818
1.611730 896421292828.000000 0.006340	1.608643	2.000000	0.547812	1.452188 2.242852	1.532089	0.523000	1.009089	1.654115	-1.285575	-0.163000	-1.122575	1.560376	-5587.808818
1.618298 896421306497.000000 0.006579	1.615220	2.000000	0.547812	1.452188 2.258284	1.532089	0.523000	1.009089	1.664839	-1.285575	-0.163000	-1.122575	1.572306	-5587.808818
1.624761 896421320168.000000 0.006580	1.621799	2.000000	0.547812	1.452188 2.273782	1.532089	0.523000	1.009089	1.675607	-1.285575	-0.163000	-1.122575	1.584286	-5587.808818
1.631205 896421333660.000000 0.006495	1.628292	2.000000	0.547812	1.452188 2.289139	1.532089	0.523000	1.009089	1.686279	-1.285575	-0.163000	-1.122575	1.596157	-5587.808818
1.637914 896421346883.000000 0.006365	1.634654	2.000000	0.607166	1.392834 2.303630	1.532089	0.577000	0.955089	1.696216	-1.285575	-0.189000	-1.096575	1.607566	4998.082116
1.645876 896421363796.000000 0.008140	1.642793	2.000000	0.607166	1.392834 2.322256	1.532089	0.577000	0.955089	1.708988	-1.285575	-0.189000	-1.096575	1.622230	4998.082116
1.652305 896421377582.000000 0.006636	1.649426	2.000000	0.607166	1.392834 2.337501	1.532089	0.577000	0.955089	1.719441	-1.285575	-0.189000	-1.096575	1.634232	4998.082116
1.659639 896421391798.000000 0.006842	1.656267	2.000000	0.607166	1.392834 2.353285	1.532089	0.577000	0.955089	1.730265	-1.285575	-0.189000	-1.096575	1.646659	4998.082116
1.666802 896421406938.000000 0.007287	1.663553	2.000000	0.607166	1.392834 2.370170	1.532089	0.577000	0.955089	1.741843	-1.285575	-0.189000	-1.096575	1.659952	4998.082116
1.673364 896421421130.000000 0.006831	1.670383	2.000000	0.607166	1.392834 2.386062	1.532089	0.577000	0.955089	1.752741	-1.285575	-0.189000	-1.096575	1.672465	4998.082116
1.679911 896421434582.000000 0.006474	1.676854	2.000000	0.607166	1.392834 2.401184	1.532089	0.577000	0.955089	1.763110	-1.285575	-0.189000	-1.096575	1.684370	4998.082116
1.686693 896421448603.000000 0.006749	1.683601	2.000000	0.607166	1.392834 2.417010	1.532089	0.577000	0.955089	1.773962	-1.285575	-0.189000	-1.096575	1.696829	4998.082116
1.693731 896421463169.000000 0.007011	1.690610	2.000000	0.607166	1.392834 2.433519	1.532089	0.577000	0.955089	1.785282	-1.285575	-0.189000	-1.096575	1.709827	4998.082116
1.700765 896421477997.000000 0.007137	1.697745	2.000000	0.607166	1.392834 2.450395	1.532089	0.577000	0.955089	1.796855	-1.285575	-0.189000	-1.096575	1.723114	4998.082116
1.707480 896421491838.000000 0.006662	1.704405	2.000000	0.607166	1.392834 2.466211	1.532089	0.577000	0.955089	1.807700	-1.285575	-0.189000	-1.096575	1.735565	4998.082116
1.714282 896421505919.000000 0.006778	1.711181	2.000000	0.607166	1.392834 2.482365	1.532089	0.577000	0.955089	1.818777	-1.285575	-0.189000	-1.096575	1.748283	4998.082116
1.721434 896421520467.000000 0.007002	1.718182	2.000000	0.607166	1.392834 2.499122	1.532089	0.577000	0.955089	1.830268	-1.285575	-0.189000	-1.096575	1.761476	4998.082116
1.728049 896421534623.000000 0.006814	1.724994	2.000000	0.607166	1.392834 2.515494	1.532089	0.577000	0.955089	1.841494	-1.285575	-0.189000	-1.096575	1.774366	4998.082116
1.734665 896421548498.000000 0.006678	1.731670	2.000000	0.607166	1.392834 2.531602	1.532089	0.577000	0.955089	1.852540	-1.285575	-0.189000	-1.096575	1.787048	4998.082116
1.742250 896421562806.000000 0.006887	1.738555	2.000000	0.666979	1.333021 2.547564	1.532089	0.630000	0.902089	1.863341	-1.285575	-0.219000	-1.066575	1.799819	8569.305961
1.749284 896421578849.000000 0.007721	1.746274	2.000000	0.666979	1.333021 2.565537	1.532089	0.630000	0.902089	1.875504	-1.285575	-0.219000	-1.066575	1.814200	8569.305961
1.756616 896421593490.000000 0.007047	1.753319	2.000000	0.666979	1.333021 2.582006	1.532089	0.630000	0.902089	1.886649	-1.285575	-0.219000	-1.066575	1.827377	8569.305961
1.763782 896421608482.000000 0.007216	1.760533	2.000000	0.666979	1.333021 2.598942	1.532089	0.630000	0.902089	1.898110	-1.285575	-0.219000	-1.066575	1.840928	8569.305961
1.770573 896421623165.000000 0.007067	1.767598	2.000000	0.666979	1.333021 2.615594	1.532089	0.630000	0.902089	1.909379	-1.285575	-0.219000	-1.066575	1.854251	8569.305961
1.778372 896421638669.000000 0.007463	1.775060	2.000000	0.666979	1.333021 2.633253	1.532089	0.630000	0.902089	1.921329	-1.285575	-0.219000	-1.066575	1.868380	8569.305961
1.785000 896421652824.000000 0.006813	1.781869	2.000000	0.666979	1.333021 2.649435	1.532089	0.630000	0.902089	1.932280	-1.285575	-0.219000	-1.066575	1.881328	8569.305961
1.791734 896421666861.000000 0.006756	1.788625	2.000000	0.666979	1.333021 2.665544	1.532089	0.630000	0.902089	1.943181	-1.285575	-0.219000	-1.066575	1.894217	8569.305961
1.798407 896421681001.000000 0.006806	1.795429	2.000000	0.666979	1.333021 2.681833	1.532089	0.630000	0.902089	1.954205	-1.285575	-0.219000	-1.066575	1.907250	8569.305961
1.804939 896421694640.000000 0.006565	1.801992	2.000000	0.666979	1.333021 2.697603	1.532089	0.630000	0.902089	1.964876	-1.285575	-0.219000	-1.066575	1.919868	8569.305961
1.811405 896421707884.000000 0.006375	1.808365	2.000000	0.666979	1.333021 2.712970	1.532089	0.630000	0.902089	1.975276	-1.285575	-0.219000	-1.066575	1.932163	8569.305961
1.817985 896421721398.000000 0.006504	1.814867	2.000000	0.666979	1.333021 2.728705	1.532089	0.630000	0.902089	1.985924	-1.285575	-0.219000	-1.066575	1.944754	8569.305961
1.824476 896421735124.000000 0.006607	1.821473	2.000000	0.666979	1.333021 2.744747	1.532089	0.630000	0.902089	1.996780	-1.285575	-0.219000	-1.066575	1.957589	8569.305961
1.830942 896421748365.000000 0.006373	1.827844	2.000000	0.666979	1.333021 2.760276	1.532089	0.630000	0.902089	2.007289	-1.285575	-0.219000	-1.066575	1.970014	8569.305961
1.837654 896421761896.000000 0.006513	1.834355	2.000000	0.725192	1.274808 2.775506	1.532089	0.680000	0.852089	2.017469	-1.285575	-0.252000	-1.033575	1.982362	18604.829999
1.845537 896421777526.000000 0.007523	1.841876	2.000000	0.725192	1.274808 2.793170	1.532089	0.680000	0.852089	2.029276	-1.285575	-0.252000	-1.033575	1.996684	18604.829999
1.852256 896421792443.000000 0.007180	1.849054	2.000000	0.725192	1.274808 2.810095	1.532089	0.680000	0.852089	2.040588	-1.285575	-0.252000	-1.033575	2.010405	18604.829999
1.858833 896421806284.000000 0.006662	1.855714	2.000000	0.725192	1.274808 2.825855	1.532089	0.680000	0.852089	2.051122	-1.285575	-0.252000	-1.033575	2.023183	18604.829999
1.865493 896421820510.000000 0.006847	1.862559	2.000000	0.725192	1.274808 2.842112	1.532089	0.680000	0.852089	2.061989	-1.285575	-0.252000	-1.033575	2.036364	18604.829999
1.872145 896421834011.000000 0.006498	1.869056	2.000000	0.725192	1.274808 2.857596	1.532089	0.680000	0.852089	2.072338	-1.285575	-0.252000	-1.033575	2.048918	18604.829999
1.878408 896421847545.000000 0.006515	1.875569	2.000000	0.725192	1.274808 2.873173	1.532089	0.680000	0.852089	2.082750	-1.285575	-0.252000	-1.033575	2.061547	18604.829999
1.885003 896421861027.000000 0.006490	1.882057	2.000000	0.725192	1.274808 2.888744	1.532089	0.680000	0.852089	2.093158	-1.285575	-0.252000	-1.033575	2.074172	18604.829999
1.891606 896421874412.000000 0.006442	1.888497	2.000000	0.725192	1.274808 2.904253	1.532089	0.680000	0.852089	2.103524	-1.285575	-0.252000	-1.033575	2.086746	18604.829999
1.898197 896421888128.000000 0.006602	1.895096	2.000000	0.725192	1.274808 2.920203	1.532089	0.680000	0.852089	2.114185	-1.285575	-0.252000	-1.033575	2.099678	18604.829999
1.904964 896421902425.000000 0.006882	1.901976	2.000000	0.725192	1.274808 2.936888	1.532089	0.680000	0.852089	2.125338	-1.285575	-0.252000	-1.033575	2.113206	18604.829999
1.911620 896421916233.000000 0.006646	1.908620	2.000000	0.725192	1.274808 2.953059	1.532089	0.680000	0.852089	2.136146	-1.285575	-0.252000	-1.033575	2.126317	18604.829999
1.918183 896421929897.000000 0.006577	1.915196	2.000000	0.725192	1.274808 2.969117	1.532089	0.680000	0.852089	2.146879	-1.285575	-0.252000	-1.033575	2.139336	18604.829999
1.924941 896421943754.000000 0.006670	1.921864	2.000000	0.725192	1.274808 2.985458	1.532089	0.680000	0.852089	2.157802	-1.285575	-0.252000	-1.033575	2.152585	18604.829999
1.931761 896421957893.000000 0.006805	1.928667	2.000000	0.725192	1.274808 3.002189	1.532089	0.680000	0.852089	2.168985	-1.285575	-0.252000	-1.033575	2.166150	18604.829999
1.938610 896421971764.000000 0.006677	1.935341	2.000000	0.783827	1.216173 3.017904	1.532089	0.729000	0.803089	2.179362	-1.285575	-0.288000	-0.997575	2.179040	22427.873073
1.946785 896421988696.000000 0.008150	1.943490	2.000000	0.783827	1.216173 3.037168	1.532089	0.729000	0.803089	2.192083	-1.285575	-0.288000	-0.997575	2.194842	22427.873073
1.953764 896422003463.000000 0.007108	1.950596	2.000000	0.783827	1.216173 3.054030	1.532089	0.729000	0.803089	2.203218	-1.285575	-0.288000	-0.997575	2.208672	22427.873073
1.960224 896422017347.000000 0.006683	1.957275	2.000000	0.783827	1.216173 3.069937	1.532089	0.729000	0.803089	2.213722	-1.285575	-0.288000	-0.997575	2.221721	22427.873073
1.969664 896422033242.000000 0.007650	1.964924	2.000000	0.783827	1.216173 3.088219	1.532089	0.729000	0.803089	2.225795	-1.285575	-0.288000	-0.997575	2.236717	22427.873073
1.976448 896422051066.000000 0.008579	1.973502	2.000000	0.783827	1.216173 3.108809	1.532089	0.729000	0.803089	2.239391	-1.285575	-0.288000	-0.997575	2.253606	22427.873073
1.982929 896422064152.000000 0.006299	1.979798	2.000000	0.783827	1.216173 3.123975	1.532089	0.729000	0.803089	2.249406	-1.285575	-0.288000	-0.997575	2.266046	22427.873073
1.989684 896422078224.000000 0.006773	1.986569	2.000000	0.783827	1.216173 3.140339	1.532089	0.729000	0.803089	2.260211	-1.285575	-0.288000	-0.997575	2.279468	22427.873073
1.996219 896422092174.000000 0.006714	1.993282	2.000000	0.783827	1.216173 3.156615	1.532089	0.729000	0.803089	2.270959	-1.285575	-0.288000	-0.997575	2.292818	22427.873073
2.002819 896422105731.000000 0.006525	1.999806	2.000000	0.783827	1.216173 3.172485	1.532089	0.729000	0.803089	2.281439	-1.285575	-0.288000	-0.997575	2.305836	22427.873073
2.009689 896422119784.000000 0.006764	2.006568	2.000000	0.783827	1.216173 3.188992	1.532089	0.729000	0.803089	2.292339	-1.285575	-0.288000	-0.997575	2.319376	22427.873073
2.016172 896422133460.000000 0.006583	2.013149	2.000000	0.783827	1.216173 3.205109	1.532089	0.729000	0.803089	2.302981	-1.285575	-0.288000	-0.997575	2.332596	22427.873073
2.022835 896422147343.000000 0.006682	2.019829	2.000000	0.783827	1.216173 3.221523	1.532089	0.729000	0.803089	2.313821	-1.285575	-0.288000	-0.997575	2.346060	22427.873073
2.029918 896422161790.000000 0.006953	2.026781	2.000000	0.783827	1.216173 3.238663	1.532089	0.729000	0.803089	2.325138	-1.285575	-0.288000	-0.997575	2.360119	22427.873073
2.036810 896422175861.000000 0.006773	2.033552	2.000000	0.841552	1.158448 3.254619	1.532089	0.775000	0.757089	2.335566	-1.285575	-0.328000	-0.957575	2.373308	22427.873073
2.043737 896422190409.000000 0.007003	2.040552	2.000000	0.841552	1.158448 3.271172	1.532089	0.775000	0.757089	2.346385	-1.285575	-0.328000	-0.957575	2.386992	26061.300439
2.050291 896422204217.000000 0.006646	2.047195	2.000000	0.841552	1.158448 3.286933	1.532089	0.775000	0.757089	2.356685	-1.285575	-0.328000	-0.957575	2.400020	26061.300439
2.056705 896422217904.000000 0.006588	2.053782	2.000000	0.841552	1.158448 3.302607	1.532089	0.775000	0.757089	2.366929	-1.285575	-0.328000	-0.957575	2.412976	26061.300439
2.063500 896422231702.000000 0.006641	2.060422	2.000000	0.841552	1.158448 3.318460	1.532089	0.775000	0.757089	2.377289	-1.285575	-0.328000	-0.957575	2.426079	26061.300439
2.069764 896422245053.000000 0.006426	2.066846	2.000000	0.841552	1.158448 3.333845	1.532089	0.775000	0.757089	2.387344	-1.285575	-0.328000	-0.957575	2.438797	26061.300439
2.076028 896422258121.000000 0.006291	2.073134	2.000000	0.841552	1.158448 3.348953	1.532089	0.775000	0.757089	2.397217	-1.285575	-0.328000	-0.957575	2.451285	26061.300439
2.082803 896422271899.000000 0.006632	2.079764	2.000000	0.841552	1.158448 3.364931	1.532089	0.775000	0.757089	2.407659	-1.285575	-0.328000	-0.957575	2.464493	26061.300439
2.089284 896422285444.000000 0.006519	2.086282	2.000000	0.841552	1.158448 3.380687	1.532089	0.775000	0.757089	2.417956	-1.285575	-0.328000	-0.957575	2.477517	26061.300439
2.095820 896422299162.000000 0.006602	2.092883	2.000000	0.841552	1.158448 3.396695	1.532089	0.775000	0.757089	2.428418	-1.285575	-0.328000	-0.957575	2.490748	26061.300439
2.102250 896422312264.000000 0.006307	2.099187	2.000000	0.841552	1.158448 3.412031	1.532089	0.775000	0.757089	2.438441	-1.285575	-0.328000	-0.957575	2.503425	26061.300439
2.108644 896422325678.000000 0.006456	2.105642	2.000000	0.841552	1.158448 3.427779	1.532089	0.775000	0.757089	2.448733	-1.285575	-0.328000	-0.957575	2.516443	26061.300439
2.114949 896422338973.000000 0.006399	2.112039	2.000000	0.841552	1.158448 3.443436	1.532089	0.775000	0.757089	2.458965	-1.285575	-0.328000	-0.957575	2.529385	26061.300439
2.121583 896422352242.000000 0.006387	2.118425	2.000000	0.841552	1.158448 3.459110	1.532089	0.775000	0.757089	2.469209	-1.285575	-0.328000	-0.957575	2.542341	26061.300439
2.128649 896422366898.000000 0.007055	2.125478	2.000000	0.841552	1.158448 3.476481	1.532089	0.775000	0.757089	2.480561	-1.285575	-0.328000	-0.957575	2.556700	26061.300439
2.136761 896422382208.000000 0.007369	2.132844	2.000000	0.898288	1.101712 3.493796	1.532089	0.819000	0.713089	2.491769	-1.285575	-0.369000	-0.916575	2.571106	26061.300439
2.145512 896422399719.000000 0.008429	2.141272	2.000000	0.898288	1.101712 3.513681	1.532089	0.819000	0.713089	2.504639	-1.285575	-0.369000	-0.916575	2.587649	24739.515284
2.152869 896422417272.000000 0.008448	2.149717	2.000000	0.898288	1.101712 3.533690	1.532089	0.819000	0.713089	2.517590	-1.285575	-0.369000	-0.916575	2.604295	24739.515284
2.160020 896422431290.000000 0.006747	2.156462	2.000000	0.898288	1.101712 3.549720	1.532089	0.819000	0.713089	2.527966	-1.285575	-0.369000	-0.916575	2.617631	24739.515284
2.166694 896422445876.000000 0.007020	2.163480	2.000000	0.898288	1.101712 3.566452	1.532089	0.819000	0.713089	2.538796	-1.285575	-0.369000	-0.916575	2.631552	24739.515284
2.173245 896422459560.000000 0.006587	2.170065	2.000000	0.898288	1.101712 3.582199	1.532089	0.819000	0.713089	2.548988	-1.285575	-0.369000	-0.916575	2.644653	24739.515284
2.179894 896422473743.000000 0.006827	2.176890	2.000000	0.898288	1.101712 3.598572	1.532089	0.819000	0.713089	2.559585	-1.285575	-0.369000	-0.916575	2.658274	24739.515284
2.187080 896422487663.000000 0.006700	2.183588	2.000000	0.898288	1.101712 3.614690	1.532089	0.819000	0.713089	2.570018	-1.285575	-0.369000	-0.916575	2.671684	24739.515284
2.194131 896422502995.000000 0.007379	2.190965	2.000000	0.898288	1.101712 3.632502	1.532089	0.819000	0.713089	2.581547	-1.285575	-0.369000	-0.916575	2.686502	24739.515284
2.200548 896422516705.000000 0.006599	2.197564	2.000000	0.898288	1.101712 3.648479	1.532089	0.819000	0.713089	2.591888	-1.285575	-0.369000	-0.916575	2.699795	24739.515284
2.207317 896422530684.000000 0.006728	2.204290	2.000000	0.898288	1.101712 3.664818	1.532089	0.819000	0.713089	2.602463	-1.285575	-0.369000	-0.916575	2.713388	24739.515284
2.213992 896422544259.000000 0.006534	2.210822	2.000000	0.898288	1.101712 3.680733	1.532089	0.819000	0.713089	2.612765	-1.285575	-0.369000	-0.916575	2.726628	24739.515284
2.220554 896422558275.000000 0.006746	2.217566	2.000000	0.898288	1.101712 3.697215	1.532089	0.819000	0.713089	2.623433	-1.285575	-0.369000	-0.916575	2.740341	24739.515284
2.227291 896422571871.000000 0.006544	2.224108	2.000000	0.898288	1.101712 3.713250	1.532089	0.819000	0.713089	2.633812	-1.285575	-0.369000	-0.916575	2.753682	24739.515284
2.234446 896422586824.000000 0.007198	2.231305	2.000000	0.898288	1.101712 3.730944	1.532089	0.819000	0.713089	2.645264	-1.285575	-0.369000	-0.916575	2.768402	24739.515284
2.241866 896422600911.000000 0.006781	2.238083	2.000000	0.954969	1.045031 3.746804	1.532089	0.862000	0.670089	2.655433	-1.285575	-0.411000	-0.874575	2.781675	21035.468183
2.249750 896422616930.000000 0.007710	2.245790	2.000000	0.954969	1.045031 3.764899	1.532089	0.862000	0.670089	2.667036	-1.285575	-0.411000	-0.874575	2.796818	21035.468183
2.256400 896422632563.000000 0.007524	2.253312	2.000000	0.954969	1.045031 3.782616	1.532089	0.862000	0.670089	2.678397	-1.285575	-0.411000	-0.874575	2.811646	21035.468183
2.263175 896422646560.000000 0.006737	2.260049	2.000000	0.954969	1.045031 3.798528	1.532089	0.862000	0.670089	2.688600	-1.285575	-0.411000	-0.874575	2.824962	21035.468183
2.269689 896422660298.000000 0.006613	2.266659	2.000000	0.954969	1.045031 3.814191	1.532089	0.862000	0.670089	2.698643	-1.285575	-0.411000	-0.874575	2.838071	21035.468183
2.276303 896422673884.000000 0.006539	2.273196	2.000000	0.954969	1.045031 3.829726	1.532089	0.862000	0.670089	2.708604	-1.285575	-0.411000	-0.874575	2.851072	21035.468183
2.284419 896422689186.000000 0.007365	2.280559	2.000000	0.954969	1.045031 3.847279	1.532089	0.862000	0.670089	2.719860	-1.285575	-0.411000	-0.874575	2.865761	21035.468183
